status,global_index,method,family,scheme,description,parameter_name,parameter_value,variant_index,family_size,selected_steps,mean_full_acc,mean_in_acc,mean_out_acc,support_loss,validation_loss,art_painting_full_acc,mean_full_acc,mean_in_acc,mean_out_acc,test_env0_in_acc,test_env0_out_acc
success,52,topological_persistence_selector,topological_persistence_selector,topological_persistence_selector__feature_persistence_prob_0p9,"Persistent-component selector over checkpoint geometry, using long-lived branches as family representatives.",feature_persistence,prob_0.9,4,30,"[50, 100, 150, 1050, 1100, 1350, 1600, 3900, 4250, 4550, 5700, 6050, 6100, 6200, 6250, 7000, 7600, 8950, 9050, 9100, 10000, 10050, 10100, 10650, 10950, 11000, 12200, 12600, 12700, 13300]",0.88134765625,0.8749237339841367,0.9070904645476773,0.11840111761949923,0.08120378360011372,0.88134765625,0.88134765625,0.8749237339841367,0.9070904645476773,0.8749237339841367,0.9070904645476773
success,36,stochastic_dominance_selector,stochastic_dominance_selector,stochastic_dominance_selector__order_slack_second_0p001,Distributional frontier selector based on empirical stochastic dominance instead of mean-loss ranking.,order_slack,second_0.001,1,6,"[250, 750, 1250, 7600, 11900, 13050]",0.8779296875,0.8712629652226968,0.9046454767726161,0.11661466736426958,0.09037810235339053,0.8779296875,0.8779296875,0.8712629652226968,0.9046454767726161,0.8712629652226968,0.9046454767726161
success,48,topological_persistence_selector,topological_persistence_selector,topological_persistence_selector__feature_persistence_prob_0p7,"Persistent-component selector over checkpoint geometry, using long-lived branches as family representatives.",feature_persistence,prob_0.7,2,90,"[50, 100, 150, 200, 300, 400, 650, 850, 1050, 1100, 1300, 1350, 1400, 1600, 1650, 2050, 2200, 2300, 2350, 2500, 2550, 2600, 3100, 3250, 3700, 3750, 3900, 4250, 4300, 4500, 4550, 5000, 5050, 5650, 5700, 5800, 5850, 6050, 6100, 6200, 6250, 6400, 6450, 6550, 6750, 7000, 7300, 7600, 8050, 8800, 8950, 9050, 9100, 9350, 10000, 10050, 10100, 10400, 10500, 10550, 10650, 10750, 10800, 10900, 10950, 11000, 11050, 11250, 11450, 11550, 11600, 11800, 12000, 12150, 12200, 12500, 12600, 12700, 12800, 12950, 13050, 13250, 13300, 13450, 13500, 13800, 13850, 14850, 14900, 14999]",0.875,0.8700427089688835,0.8948655256723717,0.12856805825548986,0.049076946342692655,0.875,0.875,0.8700427089688835,0.8948655256723717,0.8700427089688835,0.8948655256723717
success,44,topological_persistence_selector,topological_persistence_selector,topological_persistence_selector__feature_persistence_prob_0p5,"Persistent-component selector over checkpoint geometry, using long-lived branches as family representatives.",feature_persistence,prob_0.5,0,150,"[50, 100, 150, 200, 250, 300, 400, 550, 650, 700, 750, 850, 1000, 1050, 1100, 1300, 1350, 1400, 1600, 1650, 1800, 1850, 2050, 2200, 2300, 2350, 2500, 2550, 2600, 3050, 3100, 3200, 3250, 3600, 3700, 3750, 3900, 4000, 4250, 4300, 4500, 4550, 5000, 5050, 5350, 5600, 5650, 5700, 5750, 5800, 5850, 6050, 6100, 6150, 6200, 6250, 6350, 6400, 6450, 6500, 6550, 6600, 6750, 6850, 7000, 7100, 7150, 7300, 7350, 7450, 7500, 7600, 7900, 7950, 8050, 8400, 8650, 8800, 8850, 8900, 8950, 9050, 9100, 9150, 9300, 9350, 9950, 10000, 10050, 10100, 10200, 10250, 10400, 10500, 10550, 10650, 10750, 10800, 10850, 10900, 10950, 11000, 11050, 11100, 11200, 11250, 11300, 11350, 11450, 11500, 11550, 11600, 11650, 11700, 11800, 11850, 11900, 12000, 12100, 12150, 12200, 12350, 12400, 12500, 12600, 12700, 12800, 12900, 12950, 13000, 13050, 13100, 13200, 13250, 13300, 13350, 13400, 13450, 13500, 13600, 13800, 13850, 14500, 14550, 14600, 14700, 14850, 14900, 14950, 14999]",0.87451171875,0.8688224527150702,0.8973105134474327,0.1159449569188548,0.08917974610225994,0.87451171875,0.87451171875,0.8688224527150702,0.8973105134474327,0.8688224527150702,0.8973105134474327
success,4,dpp_repulsive_subset,dpp_repulsive_subset,dpp_repulsive_subset__feature_gainfloor_prob_0p01,Greedy DPP MAP family with explicit subset repulsion and quality-weighted kernels.,feature_gainfloor,prob_0.01,0,214,"[100, 150, 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 950, 1000, 1050, 1150, 1200, 1250, 1300, 1350, 1450, 1500, 1550, 1600, 1650, 1700, 1750, 1800, 1850, 1900, 1950, 2000, 2050, 2100, 2150, 2200, 2250, 2300, 2350, 2400, 2450, 2650, 2700, 2750, 2800, 2850, 2900, 3000, 3200, 3250, 3300, 3400, 3450, 3550, 3600, 3800, 3850, 4000, 4050, 4100, 4150, 4200, 4250, 4400, 4450, 4550, 4600, 4650, 4800, 4850, 4900, 4950, 5050, 5100, 5150, 5200, 5250, 5300, 5400, 5450, 5500, 5550, 5600, 5800, 5850, 5900, 5950, 6000, 6050, 6250, 6300, 6350, 6550, 6600, 6650, 6800, 6850, 6900, 6950, 7050, 7100, 7150, 7200, 7250, 7300, 7350, 7400, 7450, 7500, 7550, 7600, 7650, 7700, 7750, 7800, 7850, 7900, 7950, 8000, 8050, 8150, 8250, 8300, 8350, 8400, 8450, 8500, 8550, 8600, 8650, 8700, 8750, 8800, 8900, 8950, 9150, 9200, 9250, 9300, 9450, 9500, 9550, 9600, 9650, 9700, 9750, 9850, 9900, 10100, 10150, 10200, 10250, 10300, 10350, 10500, 10550, 10600, 10700, 10750, 10850, 10950, 11100, 11150, 11200, 11250, 11300, 11350, 11400, 11450, 11500, 11650, 11750, 11800, 11850, 11900, 12000, 12350, 12450, 12550, 12750, 12800, 12950, 13000, 13050, 13100, 13150, 13250, 13300, 13350, 13400, 13500, 13600, 13700, 13750, 13900, 13950, 14000, 14050, 14100, 14150, 14250, 14300, 14350, 14400, 14450, 14500, 14600, 14800, 14950]",0.87451171875,0.8712629652226968,0.8875305623471883,0.1532810985049506,0.06093621300142102,0.87451171875,0.87451171875,0.8712629652226968,0.8875305623471883,0.8712629652226968,0.8875305623471883
success,8,dpp_repulsive_subset,dpp_repulsive_subset,dpp_repulsive_subset__feature_gainfloor_prob_0p05,Greedy DPP MAP family with explicit subset repulsion and quality-weighted kernels.,feature_gainfloor,prob_0.05,2,106,"[100, 150, 200, 250, 300, 350, 450, 500, 550, 600, 650, 700, 750, 800, 950, 1000, 1050, 1150, 1250, 1350, 1450, 1550, 1650, 1700, 1850, 1950, 2050, 2100, 2400, 2650, 2700, 2800, 2900, 3200, 3800, 4000, 4050, 4100, 4150, 4200, 4600, 4650, 4800, 4850, 4900, 5050, 5150, 5250, 5400, 5450, 5500, 5550, 5600, 6550, 6800, 6850, 6950, 7350, 7450, 7500, 7550, 7600, 7650, 7950, 8150, 8250, 8350, 8400, 8450, 8500, 8550, 8600, 8750, 8800, 9150, 9200, 9300, 9450, 9550, 9600, 9650, 9700, 9900, 10250, 11150, 11300, 11350, 11400, 11650, 11850, 11900, 12350, 12800, 13050, 13150, 13250, 13400, 13700, 13900, 13950, 14000, 14100, 14300, 14400, 14500, 14800]",0.87451171875,0.8718730933496034,0.8850855745721271,0.13291882701229865,0.059478046544710124,0.87451171875,0.87451171875,0.8718730933496034,0.8850855745721271,0.8718730933496034,0.8850855745721271
success,0,control,control_full_bank_uniform,control_full_bank_uniform,Uniform soup over the full replay bank.,control,full_bank,0,300,"[50, 100, 150, 200, 250, 300, 350, 400, 450, 500, 550, 600, 650, 700, 750, 800, 850, 900, 950, 1000, 1050, 1100, 1150, 1200, 1250, 1300, 1350, 1400, 1450, 1500, 1550, 1600, 1650, 1700, 1750, 1800, 1850, 1900, 1950, 2000, 2050, 2100, 2150, 2200, 2250, 2300, 2350, 2400, 2450, 2500, 2550, 2600, 2650, 2700, 2750, 2800, 2850, 2900, 2950, 3000, 3050, 3100, 3150, 3200, 3250, 3300, 3350, 3400, 3450, 3500, 3550, 3600, 3650, 3700, 3750, 3800, 3850, 3900, 3950, 4000, 4050, 4100, 4150, 4200, 4250, 4300, 4350, 4400, 4450, 4500, 4550, 4600, 4650, 4700, 4750, 4800, 4850, 4900, 4950, 5000, 5050, 5100, 5150, 5200, 5250, 5300, 5350, 5400, 5450, 5500, 5550, 5600, 5650, 5700, 5750, 5800, 5850, 5900, 5950, 6000, 6050, 6100, 6150, 6200, 6250, 6300, 6350, 6400, 6450, 6500, 6550, 6600, 6650, 6700, 6750, 6800, 6850, 6900, 6950, 7000, 7050, 7100, 7150, 7200, 7250, 7300, 7350, 7400, 7450, 7500, 7550, 7600, 7650, 7700, 7750, 7800, 7850, 7900, 7950, 8000, 8050, 8100, 8150, 8200, 8250, 8300, 8350, 8400, 8450, 8500, 8550, 8600, 8650, 8700, 8750, 8800, 8850, 8900, 8950, 9000, 9050, 9100, 9150, 9200, 9250, 9300, 9350, 9400, 9450, 9500, 9550, 9600, 9650, 9700, 9750, 9800, 9850, 9900, 9950, 10000, 10050, 10100, 10150, 10200, 10250, 10300, 10350, 10400, 10450, 10500, 10550, 10600, 10650, 10700, 10750, 10800, 10850, 10900, 10950, 11000, 11050, 11100, 11150, 11200, 11250, 11300, 11350, 11400, 11450, 11500, 11550, 11600, 11650, 11700, 11750, 11800, 11850, 11900, 11950, 12000, 12050, 12100, 12150, 12200, 12250, 12300, 12350, 12400, 12450, 12500, 12550, 12600, 12650, 12700, 12750, 12800, 12850, 12900, 12950, 13000, 13050, 13100, 13150, 13200, 13250, 13300, 13350, 13400, 13450, 13500, 13550, 13600, 13650, 13700, 13750, 13800, 13850, 13900, 13950, 14000, 14050, 14100, 14150, 14200, 14250, 14300, 14350, 14400, 14450, 14500, 14550, 14600, 14650, 14700, 14750, 14800, 14850, 14900, 14950, 14999]",0.87353515625,0.8688224527150702,0.8924205378973105,0.14178696263314944,0.08263465558656123,0.87353515625,0.87353515625,0.8688224527150702,0.8924205378973105,0.8688224527150702,0.8924205378973105
success,12,dpp_repulsive_subset,dpp_repulsive_subset,dpp_repulsive_subset__feature_gainfloor_prob_0p2,Greedy DPP MAP family with explicit subset repulsion and quality-weighted kernels.,feature_gainfloor,prob_0.2,4,43,"[150, 200, 250, 300, 350, 450, 500, 600, 650, 700, 750, 1000, 1150, 1250, 1550, 1700, 2400, 2700, 4100, 4650, 4800, 5150, 5400, 5450, 5500, 5600, 6550, 7350, 7500, 7600, 7650, 8350, 8450, 8500, 9200, 9450, 10250, 11300, 11400, 11850, 13050, 13900, 14400]",0.87353515625,0.8712629652226968,0.882640586797066,0.12868357429399913,0.07108802160545558,0.87353515625,0.87353515625,0.8712629652226968,0.882640586797066,0.8712629652226968,0.882640586797066
success,28,prequential_regret_selector,prequential_regret_selector,prequential_regret_selector__blocks_penalty_32_0p0025,Dynamic-programming selector that keeps the checkpoint specialists actually used by the minimum-regret switching path.,blocks_penalty,32_0.0025,2,26,"[300, 1150, 4600, 5200, 5250, 5550, 6050, 6550, 6700, 7800, 7900, 7950, 8200, 10150, 10450, 10650, 10950, 11250, 11900, 12300, 12350, 12500, 12850, 13550, 13950, 14450]",0.86962890625,0.8651616839536302,0.8875305623471883,0.13476055184535138,0.05908010809236214,0.86962890625,0.86962890625,0.8651616839536302,0.8875305623471883,0.8651616839536302,0.8875305623471883
success,32,prequential_regret_selector,prequential_regret_selector,prequential_regret_selector__blocks_penalty_32_0p01,Dynamic-programming selector that keeps the checkpoint specialists actually used by the minimum-regret switching path.,blocks_penalty,32_0.01,4,20,"[300, 1150, 2700, 4600, 5200, 5550, 6050, 6700, 7950, 8200, 10650, 11250, 11500, 11900, 12850, 12950, 13050, 13150, 13550, 14450]",0.8681640625,0.8627211714460037,0.8899755501222494,0.13068408574795803,0.07351016826113733,0.8681640625,0.8681640625,0.8627211714460037,0.8899755501222494,0.8627211714460037,0.8899755501222494
success,24,prequential_regret_selector,prequential_regret_selector,prequential_regret_selector__blocks_penalty_32_0p0,Dynamic-programming selector that keeps the checkpoint specialists actually used by the minimum-regret switching path.,blocks_penalty,32_0.0,0,31,"[300, 1150, 4600, 5200, 5250, 5550, 6050, 6550, 6700, 6850, 7450, 7800, 7900, 7950, 8200, 8400, 8700, 10150, 10250, 10450, 10950, 11250, 11800, 11900, 12350, 12500, 12550, 13550, 13950, 14200, 14450]",0.86279296875,0.8572300183038438,0.8850855745721271,0.14455178320201653,0.1011661766957836,0.86279296875,0.86279296875,0.8572300183038438,0.8850855745721271,0.8572300183038438,0.8850855745721271
success,16,minimum_description_length,minimum_description_length,minimum_description_length__feature_beta_prob_0p05,Greedy MDL family that adds checkpoints only when fit-plus-code-length improves.,feature_beta,prob_0.05,1,1,[7600],0.826171875,0.8212324588163514,0.8459657701711492,0.1622982618309269,0.17400293709600673,0.826171875,0.826171875,0.8212324588163514,0.8459657701711492,0.8212324588163514,0.8459657701711492
success,20,minimum_description_length,minimum_description_length,minimum_description_length__feature_beta_prob_0p2,Greedy MDL family that adds checkpoints only when fit-plus-code-length improves.,feature_beta,prob_0.2,3,1,[7600],0.826171875,0.8212324588163514,0.8459657701711492,0.1821501876665975,0.14344436731659063,0.826171875,0.826171875,0.8212324588163514,0.8459657701711492,0.8212324588163514,0.8459657701711492
success,40,stochastic_dominance_selector,stochastic_dominance_selector,stochastic_dominance_selector__order_slack_second_0p005,Distributional frontier selector based on empirical stochastic dominance instead of mean-loss ranking.,order_slack,second_0.005,3,1,[7600],0.826171875,0.8212324588163514,0.8459657701711492,0.1666991032691862,0.1951612709951,0.826171875,0.826171875,0.8212324588163514,0.8459657701711492,0.8212324588163514,0.8459657701711492
